name,athlete.sex,athlete.country,start_date_local,distance,achievement_count,type,kudos_count
"09/29/2014 Regina, SK, Canada",F,Canada,2014-09-29T17:33:00Z,5156.9,0,Run,0
That was a wet mess.,F,United States,2014-12-21T08:39:57Z,10988.2,1,Run,2
Hard humid run with nice view,F,United Kingdom,2015-11-11T07:08:33Z,8324.8,0,Run,2
"26/05/2014 Visby, Gotland Municipality, Sweden, Sweden",M,Sweden,2014-05-26T07:27:40Z,12613.9,0,Ride,0
"19/05/2014 Kværndrup, Syddanmark, Denmark",F,Denmark,2014-05-19T19:59:24Z,4087.0,3,Run,0
Daycare w/ stop at park,M,United States,2014-06-18T16:24:43Z,10240.6,0,Ride,0
Evening Ride ,M,United Kingdom,2016-03-14T19:36:33Z,9723.3,1,Ride,2
Aztec To Chippenham - Cyclemeter,M,United Kingdom,2014-10-01T17:33:44Z,41760.9,24,Ride,1
Mydroilyn big block with Jim,F,United Kingdom,2015-12-24T09:24:28Z,9119.5,0,Run,0
Bayou Run with Emily,M,United States,2015-05-07T08:58:42Z,8054.8,4,Run,0
Country Club Heaven,M,United States,2015-02-09T17:51:19Z,10259.4,0,NordicSki,0
"09/02/2014 Immingham, England, United Kingdom",M,United Kingdom,2014-09-02T09:03:35Z,87035.0,6,Ride,15
"11/15/2009 London, United Kingdom",M,United Kingdom,2009-11-15T10:28:50Z,14536.9,0,Run,0
Lunch Run,F,United States,2016-01-13T12:26:52Z,1960.1,0,Run,0
Morning Run,F,Sweden,2016-01-24T08:20:02Z,6346.5,0,Run,1
Morning Ride,F,South Africa,2015-12-19T06:25:35Z,51120.0,0,Ride,0
Poorman,M,United States,2009-10-23T15:14:11Z,17164.7,1,Ride,0
Morning Ride,F,United Kingdom,2014-06-13T07:44:23Z,6562.4,1,Ride,0
Afternoon Ride,M,Canada,2014-07-16T16:59:03Z,14362.9,0,Ride,0
Lunch Ride,M,United States,2015-11-23T11:47:34Z,21026.3,6,Ride,11
Lunch Ride,M,United States,2015-03-08T12:32:26Z,8660.3,0,Ride,0
"23.09.14 Heimbach, Nordrhein-Westfalen, Germany",M,Deutschland,2014-09-23T17:10:06Z,34436.9,1,Ride,0
Evening Run,F,United Kingdom,2014-02-24T18:02:41Z,8405.3,0,Run,3
RUN ON: 03/20/09 06:21 PM,M,United States,2009-03-20T18:21:31Z,4782.7,0,Run,0
Morning Run,M,Spain,2014-12-27T10:00:12Z,5213.0,0,Run,0
Rose Glenn,F,United States,2016-02-07T11:08:00Z,38769.8,1,Ride,9
"20/02/2014 Perth, WA, Australia",F,Australia,2014-02-20T06:51:26Z,23514.2,4,Ride,3
Mittagsfahrt,M,Deutschland,2014-12-22T12:29:01Z,75346.5,1,Ride,2
Afternoon Ride,F,United States,2014-07-10T13:30:37Z,7414.3,0,Ride,0
"08/20/2014 Antony, IDF, France",M,France,2014-08-20T13:15:04Z,10771.3,0,Ride,0
Commute,F,United Kingdom,2014-05-20T07:38:03Z,12020.7,0,Ride,0
Carrera matutina,F,Costa Rica,2014-06-13T06:34:39Z,5834.7,2,Run,0
Alster-Doppelrunde,M,Deutschland,2015-09-18T14:13:40Z,15428.3,0,Run,14
6 miles easy (ish). 2 miles around 1/2mara (ish) pace. 0.5 easy,F,United Kingdom,2015-11-01T11:54:44Z,13732.0,1,Run,20
Evening Run,F,United Kingdom,2014-11-19T19:02:43Z,5668.3,1,Run,0
28/02/2015 HT Recup,M,France,2015-02-28T19:31:27Z,8309.7,0,Ride,1
Jogging,F,United States,2015-09-24T08:00:00Z,8046.7,0,Run,0
Afternoon Ride,F,Australia,2014-12-27T17:02:05Z,19026.1,11,Ride,2
Afternoon Ride,M,United States,2015-11-23T13:32:29Z,10728.0,0,Ride,0
Nachmittagslauf,F,Germany,2015-12-16T16:21:47Z,8410.0,2,Run,1
Evening Run,M,Philippines,2015-03-04T19:58:21Z,6318.4,3,Run,0
Morning Ride into wind,F,United Kingdom,2015-05-29T07:27:14Z,4961.9,0,Ride,0
Afternoon Ride,M,United Kingdom,2015-01-20T17:55:29Z,33396.3,12,Ride,2
Morning Ride,M,Macedonia (FYROM),2014-06-07T09:16:36Z,80622.1,7,Ride,0
Afternoon Run,F,United Kingdom,2015-09-10T14:05:34Z,7159.1,1,Run,0
"05/26/2015 Centennial Park, NSW, Australia",M,Australia,2015-05-26T06:12:06Z,30442.8,2,Ride,2
Morning Ride,M,Magyarország,2015-03-25T07:31:57Z,12688.0,0,Ride,0
Sooper dooper pooper slow dog run,F,United States,2014-09-16T16:31:39Z,5272.4,0,Run,2
"06/06/2015 Solaro, Corse, France",M,France,2015-06-06T06:20:46Z,47810.4,0,Ride,5
19/12/2014 One more two hours on the elliptical trainer. Pre-Xmas base training concluded.,M,United Kingdom,2014-12-19T10:56:21Z,0.0,0,Elliptical,0
"09/20/2014 Sklené Teplice, Slovakia",F,Slovensko,2014-09-20T14:16:56Z,15095.7,0,Walk,0
Z191,F,Brazil,2015-08-27T10:35:20Z,7192.8,1,Ride,1
"07/16/2015 Saint-Aubin, Franche-Comté, France",M,France,2015-07-16T19:08:18Z,52497.8,2,Ride,0
Retourtje Gouda (encore),M,The Netherlands,2014-04-20T10:13:29Z,55472.4,33,Ride,1
Sydney UP. Reservoir. Johnson. Tough!,F,United States,2016-03-28T09:22:27Z,12285.3,3,Run,14
Afternoon Run,F,United States,2016-02-22T17:36:08Z,6463.9,4,Run,0
"03/23/2014 Sanctuary Point, NSW, Australia",F,United States,2014-03-23T08:55:43Z,20009.7,0,Run,1
WATT Bike Recovery,M,United Kingdom,2014-12-06T16:15:19Z,18015.9,0,Ride,0
Tomales Point,F,United States,2014-11-16T13:16:13Z,14824.8,1,Run,3
"12/14/2014 Lier, Buskerud, Norway",F,Norway,2014-12-14T20:12:10Z,5951.7,1,Run,0
Route sous la pluie !!!! - Bon pour le moral :-(,M,France,2015-08-15T08:04:19Z,101596.0,10,Ride,3
Snowboard La Plagne - jour 3 (PM) - Rossignol,M,France,2016-02-19T14:00:24Z,26168.6,0,Snowboard,1
"Track Session 9 mins 10k, 9 x 400, 9 mins 10k",F,,2016-02-23T19:20:38Z,7676.0,5,Run,11
Commute,M,Australia,2014-02-24T06:46:13Z,11769.9,1,Ride,0
"12/12/2013 Portola Valley, CA",F,United States,2013-12-12T13:59:27Z,5407.0,0,Run,0
Evening Run,M,Spain,2012-04-22T20:42:56Z,6249.0,1,Run,0
Tirada larga,M,Spain,2014-01-18T10:09:29Z,89601.9,17,Ride,0
Morning Ride,M,United Kingdom,2014-07-14T07:33:13Z,23043.1,3,Ride,1
"08/01/2015 Futtsu-shi, Chiba-ken, Japan",M,Japan,2015-08-01T07:12:08Z,51947.8,0,Ride,1
07/12/09 San Francisco CA,M,United States,2009-07-12T09:44:58Z,35291.3,0,Ride,0
"08/10/2014 Hafnarfjordur, Capital Region, Iceland",F,Iceland,2014-08-10T09:07:38Z,80212.7,29,Ride,2
6 Miles Easy ,M,United States,2016-03-24T17:26:59Z,9737.6,0,Run,14
Morning Ride,F,Kenya,2016-03-31T08:25:32Z,5912.0,0,Ride,1
"Work 'n back, sunny and cool",M,United Kingdom,2015-10-14T09:16:36Z,12777.9,0,Ride,11
Evening Ride,M,United Kingdom,2015-04-23T18:53:32Z,9836.8,1,Ride,0
Morning Ride,M,Israel,2016-02-12T08:10:58Z,11277.2,5,Ride,12
Ochtendhardloopsessie,F,The Netherlands,2015-03-13T07:12:15Z,3502.2,1,Run,0
"08/17/2014 KY13, UK, Scotland, United Kingdom",F,United Kingdom,2014-08-17T09:38:34Z,22565.4,4,Ride,0
Morning Ride,F,Jersey,2015-10-08T08:47:12Z,8180.7,0,Ride,0
"03/26/2011 Don Benito, Extremadura, Spain",M,España,2011-03-26T12:24:05Z,4423.3,0,Run,0
Morning Ride,F,United Kingdom,2014-07-13T08:15:39Z,80402.4,45,Ride,1
Afternoon Run,F,United States,2014-03-11T17:48:40Z,4828.0,0,Run,0
Afternoon Ride,F,United States,2015-07-06T15:25:28Z,28014.3,0,Ride,1
午後のライド,M,Japan,2015-06-28T14:31:25Z,7162.0,0,Ride,0
Afternoon Ride,F,United Kingdom,2014-06-15T16:05:20Z,602.1,0,Ride,0
Morning Run,F,United Kingdom,2015-11-07T09:01:29Z,5339.8,7,Run,23
Afternoon Run,F,Slovenia,2015-04-23T16:11:34Z,2979.3,0,Run,0
"07/02/2015 Paris, Île-de-France, France",M,France,2015-07-02T17:30:49Z,12115.2,5,Ride,0
Commute,F,United Kingdom,2014-05-06T12:45:53Z,3925.4,0,Ride,0
Medio maratón con mi mama ,M,Mexico,2014-12-06T15:55:31Z,22397.6,7,Run,3
San miguel hike with Sarah. ,F,United States,2015-02-16T07:24:34Z,5938.1,0,Hike,6
Livestrong Spin Class - 20/12/2013 United Kingdom,M,United Kingdom,2013-12-20T09:27:40Z,0.0,0,Workout,0
Evening Run with striders ,F,United Kingdom,2015-02-02T18:30:13Z,13718.9,5,Run,4
"01/04/2015 London, Greater London, United Kingdom",M,United Kingdom,2015-01-04T18:00:55Z,8564.5,4,Ride,0
Evening Run,,,2016-01-21T19:39:31Z,0.0,0,Run,0
Afternoon Swim,M,,2015-11-20T13:21:32Z,1025.0,0,Swim,0
"07/05/2014 Macaé, RJ, Brazil",M,República Federativa do Brasil,2014-07-05T07:50:19Z,132.0,0,Ride,0
"05/19/2014 Carlisle, England, United Kingdom",M,United Kingdom,2014-05-19T07:51:18Z,29035.9,12,Ride,0
6am morning run ,F,United Kingdom,2015-09-23T06:09:29Z,5180.0,1,Run,1
Morning ride,F,France,2016-02-28T10:04:37Z,33147.4,9,Ride,9
01/04/2015,M,United Kingdom,2015-01-04T11:18:04Z,38583.2,32,Ride,0
Loop around Otley,M,United Kingdom,2014-11-01T08:26:36Z,10163.5,0,Run,0
Afternoon Ride,F,España,2016-01-12T16:13:08Z,4075.1,0,Hike,0
夜間跑步,F,Taiwan,2015-08-02T22:59:28Z,4296.2,0,Run,0
Lunch Run,F,United States,2015-11-23T11:51:53Z,6774.1,2,Run,0
Afternoon Run,M,France,2015-11-11T17:36:24Z,15005.2,10,Run,7
Voor het eerst weer de hele rit sint oedenrode,F,The Netherlands,2015-06-28T09:03:54Z,73472.8,11,Ride,0
Evening Run,F,,2016-03-08T18:28:40Z,11043.9,7,Run,5
Skiing Purg on a Saturday ,M,United States,2016-01-23T10:28:30Z,30188.2,0,AlpineSki,2
"29/04/2014 Machynlleth, Wales, United Kingdom",M,United Kingdom,2014-04-29T17:58:28Z,4688.3,4,Run,1
Morning Ride,M,United Kingdom,2015-07-26T08:50:21Z,25950.7,3,Ride,0
To work,F,Germany,2016-01-16T18:30:29Z,8110.7,1,Ride,0
Evening Run,M,Australia,2014-01-20T18:42:17Z,5157.5,2,Run,0
Pedalada matutina,F,Brazil,2015-11-14T08:24:39Z,24027.5,1,Ride,11
"22/02/2014 Mount Buller, VIC, Australia",M,Australia,2014-02-22T09:06:08Z,15762.5,2,Ride,0
"07/27/2014 Long Ditton, England, United Kingdom",M,United Kingdom,2014-07-27T10:37:08Z,111638.0,91,Ride,0
Afternoon Ride,M,Philippines,2015-10-30T16:13:40Z,0.0,0,Ride,0
Afternoon Ride,M,United States,2016-03-19T16:58:51Z,34756.0,4,Ride,14
Morning Run,F,United States,2015-09-19T06:33:25Z,11380.5,0,Run,0
"10/31/2014 Coronado, CA",M,United States,2014-10-31T10:41:58Z,26482.7,0,Ride,1
Afternoon Ride,F,United States,2014-06-28T15:09:16Z,11982.5,10,Ride,1
OCC Kiama Ride - Garmin Failure!,F,Australia,2013-12-30T05:30:00Z,103520.0,0,Ride,17
Holiday Lights Ride,F,United States,2014-12-14T18:06:05Z,14915.2,1,Ride,2
Lowther wood,F,United Kingdom,2015-03-10T09:12:01Z,4350.3,1,Run,9
Pedalada vespertina,M,Brazil,2015-10-12T17:17:25Z,40952.0,9,Ride,14
Eindelijk perfect weer,M,The Netherlands,2016-03-26T14:21:41Z,59430.7,14,Ride,6
"09/15/2013 Cadalen, Midi-Pyrénées, France",F,Australia,2013-09-15T13:46:15Z,23729.2,0,Ride,0
Morning Run,M,United Kingdom,2015-07-26T10:29:22Z,5.8,0,Run,0
19/1/16 25 เมตร ป่าวน๊าสระเนี่ย,F,Thailand,2016-01-19T18:49:44Z,75.0,0,Swim,1
"12/07/15 Leiria, Leiria District, Portugal",M,Portugal,2015-07-12T08:17:31Z,50223.4,9,Ride,0
Evening Run,F,United Kingdom,2014-11-12T18:42:07Z,6244.9,0,Run,0
Evening Run- WRR,F,United Kingdom,2015-11-03T19:01:15Z,8771.9,0,Run,11
Home to BASF via Foxbar,M,United Kingdom,2015-09-22T06:56:44Z,15801.7,5,Ride,2
"Afternoon Ride, short turbo session.",F,United Kingdom,2016-03-27T16:08:14Z,6627.6,0,Ride,0
Afternoon Ride,,United Kingdom,2015-09-27T16:32:34Z,23531.9,10,Ride,0
Afternoon Ride,F,United Kingdom,2014-06-21T17:41:48Z,9160.9,0,Ride,1
Afternoon Swim,F,United States,2015-08-04T16:44:30Z,1416.0,0,Swim,0
"Предновогодний 1км (500руки, 500ноги)",F,Russia,2015-12-31T15:49:07Z,1000.0,0,Swim,8
Afternoon Ride,M,Australia,2015-08-18T16:50:43Z,17298.1,5,Ride,0
Day 3 helvellyn to grasmere ,F,United Kingdom,2015-10-01T09:03:05Z,16145.6,0,Hike,0
Sunny spin out east,F,United Kingdom,2015-06-23T17:58:26Z,65787.7,24,Ride,4
No Rain?,F,Australia,2016-03-14T17:18:29Z,19338.8,5,Ride,0
Course à pied l'après-midi,F,France,2015-07-18T16:15:28Z,10976.5,5,Run,0
Afternoon Ride,M,United Kingdom,2016-04-01T15:13:02Z,19312.4,0,Ride,0
trainer,M,United States,2014-06-17T11:24:42Z,11152.0,0,Ride,1
"12/28/2014 Oakville, Ontario, Canada",M,Canada,2014-12-28T09:38:25Z,5099.9,6,Run,0
Zeeland,M,België,2014-05-18T07:46:12Z,208948.0,2,Ride,5
Afternoon Ride,M,United Kingdom,2015-07-10T14:52:05Z,35279.0,22,Ride,2
Salita con gruppo rientro io e Alessandro ,F,Italy,2015-05-24T08:02:03Z,91457.0,24,Ride,4
Evening Ride,F,United States,2015-07-04T18:35:16Z,7461.5,3,Ride,1
Intervall,M,Sweden,2016-03-06T17:30:00Z,4500.0,0,Ride,0
Week 11 d1- no gps,F,United States,2016-03-22T16:30:00Z,9656.1,0,Run,7
Morning Ride,F,United Kingdom,2014-03-30T10:58:05Z,9040.2,75,Ride,0
Afternoon Run,F,Danmark,2015-12-15T15:46:00Z,5071.4,0,Run,2
"01/21/2015 Talybont On Usk, Wales, United Kingdom",M,United Kingdom,2015-01-21T06:58:24Z,7396.0,0,Run,0
Radisson SAS Royal Hotel - Sørebø,F,Norway,2014-11-04T16:53:49Z,13430.6,0,Ride,0
05/29/09 San Francisco CA,M,United States,2009-05-29T21:14:58Z,26813.4,0,Ride,0
Lunch Ride,M,Australia,2014-11-06T11:23:50Z,34506.1,7,Ride,0
"06/18/2014 Bristol, England, United Kingdom",M,United Kingdom,2014-06-18T08:07:22Z,3052.5,0,Ride,0
Morning Ride,M,United States,2015-10-05T10:10:21Z,7315.7,0,EBikeRide,1
Still Siqq but Ramped Some Rocks Anyway,F,United States,2016-04-04T10:56:09Z,20792.6,17,Ride,4
Giro mattutino,M,Italy,2015-08-22T06:34:23Z,142482.0,7,Ride,3
Morning Run,F,,2016-04-10T10:10:32Z,7119.2,5,Run,0
Morning Run,F,United Kingdom,2015-10-25T07:19:58Z,5554.7,0,Run,0
"No limits - foggy hills, plus found $.31!",F,United States,2015-02-01T08:17:09Z,12268.2,5,Run,24
07/30/2015,F,United States,2015-07-30T05:06:05Z,1828.8,0,Swim,2
"27-05-15 Gooik, Vlaams Gewest, Belgium",M,België,2015-05-27T14:59:39Z,74005.2,7,Ride,0
Debbie's Hill Route,M,United States,2015-08-22T07:35:53Z,52033.3,26,Ride,19
Lac Edja ,M,Canada,2014-07-29T09:42:39Z,33774.4,0,Ride,0
Morning Commute,F,,2016-03-02T07:55:37Z,10300.1,34,Ride,0
Luxembourg to Bouillon,M,Australia,2015-07-15T10:33:08Z,123135.0,1,Ride,0
Morning Ride,F,United States,2015-07-10T07:57:50Z,28227.1,3,Ride,3
DAY 51 - It's only another mile!,F,United States,2016-02-22T22:25:15Z,1609.4,0,Ride,6
Morning Run,M,United States,2016-01-01T08:40:09Z,16195.0,0,Run,0
"09/12/2014 Wilnis, UT, The Netherlands",M,Nederland,2014-09-12T15:40:06Z,50158.5,25,Ride,3
Morning Ride,F,United Kingdom,2014-08-01T09:59:27Z,20893.2,0,Ride,0
Afternoon Run,F,Sweden,2014-12-06T13:27:56Z,5593.8,0,Run,0
Tapering down ride with Lee,F,South Africa,2015-02-23T08:09:09Z,39532.2,6,Ride,5
Kilometer meer :),,Germany,2015-04-23T18:08:04Z,3913.7,5,Run,0
Morning Run,F,Sweden,2016-04-10T08:55:13Z,12102.3,0,Run,12
Crawlkurs ,F,Norge,2015-04-29T19:44:02Z,799.3,0,Swim,9
Morgenlauf,F,Germany,2015-06-17T09:00:51Z,5035.5,0,Run,0
Bushy Park parkrun,F,Australia,2014-08-23T08:59:56Z,5092.4,0,Run,0
Tour sur Annecy et montée au Col de Forclaz ,F,Portugal,2015-08-26T10:08:07Z,46348.5,0,Ride,19
Mtb :-) king!,M,South Africa,2015-10-30T05:03:41Z,38039.0,9,Ride,4
Pedalada vespertina,F,Brazil,2015-07-15T15:40:14Z,10458.8,1,Ride,2
12/15/2014,,United States,2014-12-15T15:54:12Z,3206.0,2,Run,0
"05/26/2014 Cincinnati, OH",F,United States,2014-05-26T10:17:46Z,5030.2,0,Run,0
Morning Ride,F,United States,2014-10-01T09:06:49Z,20840.9,0,Ride,0
Pedal Ribeirão Pires ,M,Brazil,2016-03-08T20:12:29Z,34792.3,10,Ride,16
Evening Run,F,Singapore,2015-03-14T19:42:25Z,3317.7,0,Run,0
CG at Allen Eagle Run 5k,F,,2016-02-27T08:33:04Z,5188.4,4,Run,3
13/05/2012,M,United States,2012-05-13T08:30:00Z,4989.0,0,Run,0
"04/12/2015 Moggerhanger, United Kingdom",M,United Kingdom,2015-04-12T11:06:14Z,10829.7,0,Walk,1
Afternoon Ride,F,Israel,2014-05-25T14:29:15Z,6507.2,6,Ride,0
Morning Ride,M,Danmark,2015-12-08T06:10:26Z,21125.8,0,Ride,0
Evening Run,F,Peru,2015-08-24T20:05:15Z,2702.4,0,Run,0
"17/02/2014 """"On the road again.........""""",F,United Kingdom,2014-02-17T13:59:23Z,40920.8,0,Ride,4
Namiddagrit,M,Belgium,2015-08-17T13:55:45Z,37845.3,0,Ride,3
Afternoon Ride,F,,2015-01-08T15:59:53Z,57430.6,28,Ride,0
17/08/2015,M,United States,2015-08-17T22:42:37Z,636.3,0,Walk,0
"Ride to/from Hill Climb Event (no hill climbing here, I might add!)",F,United Kingdom,2014-09-03T18:05:03Z,19617.9,12,Ride,2
Morning Ride,M,South Africa,2016-02-13T07:42:16Z,57098.6,0,Ride,5
"02/07/2015 Norcross, Georgia",M,United States,2015-02-07T08:45:36Z,5589.8,0,Run,0
Morning Run,M,United States,2016-02-17T05:45:59Z,6490.4,3,Run,7
Db Evening Run,F,United States,2015-01-24T19:19:32Z,3771.2,4,Run,0
Afternoon Ride,M,United Kingdom,2016-01-12T16:53:05Z,22524.3,0,Ride,1
Morning Glory,F,United Kingdom,2015-02-15T10:44:08Z,32536.7,12,Ride,1
葡萄〜石川CLR〜南河内GR,F,Japan,2014-05-29T11:56:49Z,48738.0,9,Ride,0
Frosty river run ,F,Canada,2016-03-01T08:52:57Z,5021.1,6,Run,2
"03/20/2015 Nairobi, Nairobi, Kenya",M,Kenya,2015-03-20T13:19:47Z,27236.6,1,Ride,0
Mittagsfahrt,F,Switzerland,2014-04-11T10:40:50Z,44892.7,4,Ride,9
12/16/2014,F,United States,2014-12-16T18:31:50Z,2788.7,0,Ride,1
Lunch Ride,F,United Kingdom,2014-02-02T11:49:00Z,25313.2,4,Ride,0
Morning Run,M,United States,2016-03-27T09:51:26Z,8658.0,1,Run,0
"10/12/2014 Shanghai, Shanghai Shi, China",M,China,2014-12-10T19:45:43Z,7252.9,0,Run,0
"11/13/2014 Montferrier-sur-Lez, Languedoc-Roussillon, France",M,France,2014-11-13T09:55:14Z,44796.0,0,Ride,1
Morning swim in busy pool,F,United Kingdom,2016-04-07T07:45:30Z,1448.4,0,Swim,0
Volta de bicicleta,M,Portugal,2015-04-26T07:53:06Z,53106.5,0,Ride,0
Braunston,F,United Kingdom,2014-09-05T14:15:07Z,10278.6,0,Run,0
Commute,F,,2016-04-07T06:00:18Z,12068.8,0,Ride,0
Sortie à vélo matinale,F,France,2016-01-13T08:58:14Z,0.0,0,Ride,0
Evening Ride,F,United States,2014-03-21T20:42:24Z,3777.2,0,Ride,0
"MTB w/Drew - 07/20/2015 Sparks, NV",M,United States,2015-07-20T19:26:38Z,11178.8,0,Ride,5
"07/01/2014 Scottsbluff, NE",F,United States,2014-07-01T05:57:17Z,4412.8,0,Run,0
Afternoon Workout,F,Australia,2014-05-14T15:54:17Z,320.2,0,Workout,0
"08/25/2014 Mc Minnville, TN",M,United States,2014-08-25T14:13:58Z,3244.4,0,Run,0
2015 Cycle Challenge Solo,M,New Zealand,2015-11-28T09:02:26Z,152641.0,5,Ride,2
Morning Ride,M,Australia,2015-11-25T08:44:35Z,2711.7,1,Ride,0
"04/03/2011 Torquay, VIC, Australia",F,Australia,2011-04-03T10:28:39Z,22350.5,2,Run,0
"07/11/2015 Apex, North Carolina",F,United States,2015-07-11T10:14:32Z,8060.0,2,Run,0
Morgenradfahrt,M,Germany,2015-10-18T10:41:45Z,22909.5,1,Ride,0
Morning Run,M,Suomi,2015-02-04T09:21:08Z,4026.2,0,Run,0
First night ride of the season!,M,United Kingdom,2014-10-22T17:35:08Z,48735.4,4,Ride,5
14/07/2013,M,United States,2013-07-14T14:23:37Z,2286.0,0,Swim,0
Evening Run,F,United States,2016-03-11T18:37:41Z,5015.0,0,Run,12
Evening Walk with mum and dogs,F,United Kingdom,2015-04-23T19:30:43Z,5705.8,0,Walk,0
Afternoon Run,M,United Kingdom,2016-03-09T16:13:26Z,10019.0,3,Run,1
Afternoon Run,F,,2016-04-13T17:26:14Z,11351.3,0,Run,8
Morning Run,M,United States,2014-08-04T07:26:05Z,9954.4,4,Run,0
6am Friday ride! ,F,Australia,2015-08-21T05:58:27Z,28062.6,6,Ride,15
A SERC-ular brick,F,United States,2015-09-05T10:59:32Z,28436.8,10,Ride,6
Another year over - final ride with Les & Derek,M,Australia,2015-12-31T17:32:48Z,68012.3,17,Ride,19
Abendradfahrt,F,Deutschland,2015-07-07T18:36:21Z,20354.7,4,Ride,0
Morning Run,F,United Kingdom,2016-03-03T10:25:57Z,5547.4,5,Run,0
Morning Swim,F,Iceland,2016-03-03T10:24:50Z,1271.6,0,Swim,3
"06/17/2014 Skien, Telemark, Norway",M,Norway,2014-06-17T17:37:29Z,16419.9,0,Ride,0
The usual loop,F,Singapore,2014-06-28T07:05:05Z,62521.6,42,Ride,1
Zwift - 12/07/2015,M,United States,2015-12-07T11:53:39Z,33941.8,32,VirtualRide,12
Morning Walk,F,United States,2014-07-26T10:06:18Z,1741.1,0,Walk,1
"Meeting Claudia to run dogs       02/15/2015 Germiston, GP, South Africa",M,South Africa,2015-02-15T17:03:18Z,16932.0,2,Ride,8
Half of my Austin Ride,M,United States,2014-03-31T13:21:59Z,17571.5,0,Ride,1
Bodmin Loop with Hel,F,United Kingdom,2014-09-24T15:53:45Z,43227.5,23,Ride,1
warming up,M,Australia,2015-11-01T10:32:26Z,11207.5,0,Ride,3
Downtown to Marine Dr,M,日本,2015-04-08T15:07:00Z,17311.2,0,Ride,0
Afternoon Ride,F,Ireland,2014-07-06T13:55:09Z,7779.1,0,Ride,2
Afternoon Run,F,United Kingdom,2015-11-08T15:37:45Z,17431.9,0,Run,2
Night Ride,F,Turkey,2014-10-07T21:32:56Z,29923.2,6,Ride,0
Morning Run,F,United States,2014-05-18T08:55:01Z,13433.0,3,Run,0
"06/04/2014 Highland, CA",M,United States,2014-06-04T05:34:39Z,8762.3,0,Ride,1
Morning Run,F,United Kingdom,2014-11-15T09:16:31Z,4799.2,7,Run,0
NiceDogsRudePeople,M,United Kingdom,2015-05-30T12:28:00Z,14387.8,1,Ride,7
Epic ride AKA exploring Castine,F,United States,2015-08-21T14:35:29Z,10879.1,0,Ride,3
"08/06/2015 Japan, Tochigi, Japan",M,Japan,2015-08-06T08:44:05Z,2066.0,0,Ride,1
Morning Run,F,United States,2014-06-17T10:29:24Z,4915.6,0,Run,1
"07/03/2014 Parkland, FL",M,United States,2014-07-03T07:12:40Z,35823.9,0,Ride,1
"06/23/2015 Zürich, Zürich, Switzerland",M,Schweiz,2015-06-23T10:56:31Z,22171.5,0,Workout,0
Morning Run,F,United States,2015-09-26T10:56:54Z,0.2,0,Run,0
Passo Pordoi rifugio forcella piz boe' piz pordoi...praticamente un vertical dsl 1000 mt,M,Italy,2015-08-20T11:30:00Z,10900.0,0,Walk,6
"Limone s.G.,Valle de Bondo, Passo Nota,Tremalzo,Valle de San Michael,  Limone se Garda",F,Czech Republic,2015-07-07T09:00:25Z,55729.7,14,Ride,6
"09/02/2014 Boston, Massachusetts",M,United States,2014-09-02T19:34:06Z,6896.3,1,Run,0
"07/04/2015 Vitoria-Gasteiz, Euskadi, Spain",M,Spain,2015-07-04T10:00:29Z,97748.5,10,Ride,0
Day 7 Post Op boredom ,F,United States,2016-02-15T09:38:50Z,27292.4,0,Ride,7
Lunch Ride,M,United Kingdom,2016-03-25T11:49:57Z,3648.6,4,Ride,5
Warm up,,United Kingdom,2015-10-04T09:42:01Z,1740.9,0,Run,4
Corrida ao entardecer,M,Brazil,2015-02-03T20:19:51Z,11162.1,0,Run,0
Morning Run,F,United Kingdom,2015-02-14T10:19:54Z,12456.6,5,Run,0
"08/15/2015 Bangkok, Krung Thep Maha Nakhon, Thailand",F,Thailand,2015-08-15T17:34:55Z,809.0,0,Run,2
"05/26/2015 Hale Barns, England, United Kingdom",M,United Kingdom,2015-05-26T06:45:38Z,15722.6,15,Ride,0
Calambeo!,M,Colombia,2015-12-05T08:00:38Z,13418.0,0,Ride,0
70's show,M,South Africa,2016-01-03T08:02:05Z,25271.5,1,Ride,13
BD tt ,M,United Kingdom,2015-07-28T18:33:58Z,7838.1,3,Ride,5
Morning Ride,F,,2016-02-21T05:52:12Z,50391.2,32,Ride,1
La Selva - Albiol -La Selva,F,Spain,2015-09-24T13:27:06Z,34378.8,16,Ride,4
Giro mattutino,F,Italy,2015-11-18T10:23:16Z,46190.5,4,Ride,0
Morning Ride,M,United Kingdom,2015-08-27T08:29:01Z,14937.5,0,Ride,0
Night Ride,F,Australia,2014-02-17T22:33:03Z,9877.0,0,Ride,0
"03/05/2015 West Perth, Western Australia, Australia",M,Australia,2015-03-05T18:01:51Z,16608.8,1,Ride,0
PT ,F,Australia,2015-05-06T07:30:00Z,0.0,0,WeightTraining,0
Lunch Run to Beckermet,F,United Kingdom,2016-01-18T11:47:00Z,8607.0,0,Run,6
Annual SF bike ride,F,United States,2015-09-19T07:16:09Z,98463.7,3,Ride,9
"08/01/2014 Thalwil, Zurich, Switzerland",M,Switzerland,2014-08-01T15:34:40Z,13072.7,0,Workout,0
Krachttraining,F,Nederland,2014-04-17T19:26:33Z,0.0,0,Workout,0
Lunch Ride,M,Česká republika,2015-06-02T11:14:57Z,47525.9,1,Ride,0
Morning Run,M,United Kingdom,2016-03-11T06:36:51Z,5167.7,4,Run,1
Lunch Ride,F,United States,2015-11-08T11:31:14Z,25380.8,0,Ride,0
